交易日期,全收益指数代码,指数名称,收盘点位
20191212,H00015,上证红利全收益指数,4329.57
20191213,H00015,上证红利全收益指数,4372.86
20191216,H00015,上证红利全收益指数,4400.14
20191217,H00015,上证红利全收益指数,4438.0
20191218,H00015,上证红利全收益指数,4434.16
20191219,H00015,上证红利全收益指数,4434.34
20191220,H00015,上证红利全收益指数,4410.94
20191223,H00015,上证红利全收益指数,4356.92
20191224,H00015,上证红利全收益指数,4376.76
20191225,H00015,上证红利全收益指数,4373.56
20191226,H00015,上证红利全收益指数,4427.98
20191227,H00015,上证红利全收益指数,4421.73
20191230,H00015,上证红利全收益指数,4469.61
20191231,H00015,上证红利全收益指数,4490.65
20200102,H00015,上证红利全收益指数,4540.09
20200103,H00015,上证红利全收益指数,4536.4
20200106,H00015,上证红利全收益指数,4530.06
20200107,H00015,上证红利全收益指数,4560.34
20200108,H00015,上证红利全收益指数,4524.71
20200109,H00015,上证红利全收益指数,4567.68
20200110,H00015,上证红利全收益指数,4546.94
20200113,H00015,上证红利全收益指数,4571.34
20200114,H00015,上证红利全收益指数,4572.53
20200115,H00015,上证红利全收益指数,4550.64
20200116,H00015,上证红利全收益指数,4538.03
20200117,H00015,上证红利全收益指数,4540.31
20200120,H00015,上证红利全收益指数,4542.1
20200121,H00015,上证红利全收益指数,4453.24
20200122,H00015,上证红利全收益指数,4459.55
20200123,H00015,上证红利全收益指数,4337.98
20200203,H00015,上证红利全收益指数,3965.32
20200204,H00015,上证红利全收益指数,4036.45
20200205,H00015,上证红利全收益指数,4081.59
20200206,H00015,上证红利全收益指数,4112.96
20200207,H00015,上证红利全收益指数,4108.24
20200210,H00015,上证红利全收益指数,4172.13
20200211,H00015,上证红利全收益指数,4188.98
20200212,H00015,上证红利全收益指数,4203.23
20200213,H00015,上证红利全收益指数,4177.04
20200214,H00015,上证红利全收益指数,4204.8
20200217,H00015,上证红利全收益指数,4285.68
20200218,H00015,上证红利全收益指数,4278.68
20200219,H00015,上证红利全收益指数,4279.04
20200220,H00015,上证红利全收益指数,4342.3
20200221,H00015,上证红利全收益指数,4367.56
20200224,H00015,上证红利全收益指数,4336.33
20200225,H00015,上证红利全收益指数,4283.25
20200226,H00015,上证红利全收益指数,4295.73
20200227,H00015,上证红利全收益指数,4289.11
20200228,H00015,上证红利全收益指数,4161.14
20200302,H00015,上证红利全收益指数,4303.82
20200303,H00015,上证红利全收益指数,4309.13
20200304,H00015,上证红利全收益指数,4350.98
20200305,H00015,上证红利全收益指数,4390.49
20200306,H00015,上证红利全收益指数,4339.48
20200309,H00015,上证红利全收益指数,4228.96
20200310,H00015,上证红利全收益指数,4294.46
20200311,H00015,上证红利全收益指数,4259.83
20200312,H00015,上证红利全收益指数,4201.91
20200313,H00015,上证红利全收益指数,4126.17
20200316,H00015,上证红利全收益指数,4022.41
20200317,H00015,上证红利全收益指数,4000.38
20200318,H00015,上证红利全收益指数,3936.33
20200319,H00015,上证红利全收益指数,3877.15
20200320,H00015,上证红利全收益指数,3917.34
20200323,H00015,上证红利全收益指数,3789.54
20200324,H00015,上证红利全收益指数,3876.53
20200325,H00015,上证红利全收益指数,3971.17
20200326,H00015,上证红利全收益指数,3931.16
20200327,H00015,上证红利全收益指数,3955.0
20200330,H00015,上证红利全收益指数,3916.9
20200331,H00015,上证红利全收益指数,3911.28
20200401,H00015,上证红利全收益指数,3883.77
20200402,H00015,上证红利全收益指数,3938.54
20200403,H00015,上证红利全收益指数,3916.93
20200407,H00015,上证红利全收益指数,3976.65
20200408,H00015,上证红利全收益指数,3970.83
20200409,H00015,上证红利全收益指数,3981.0
20200410,H00015,上证红利全收益指数,3941.14
20200413,H00015,上证红利全收益指数,3931.52
20200414,H00015,上证红利全收益指数,3971.02
20200415,H00015,上证红利全收益指数,3948.51
20200416,H00015,上证红利全收益指数,3940.91
20200417,H00015,上证红利全收益指数,3955.96
20200420,H00015,上证红利全收益指数,3960.26
20200421,H00015,上证红利全收益指数,3926.81
20200422,H00015,上证红利全收益指数,3934.07
20200423,H00015,上证红利全收益指数,3918.36
20200424,H00015,上证红利全收益指数,3888.67
20200427,H00015,上证红利全收益指数,3905.4
20200428,H00015,上证红利全收益指数,3882.17
20200429,H00015,上证红利全收益指数,3940.84
20200430,H00015,上证红利全收益指数,4000.83
20200506,H00015,上证红利全收益指数,3994.95
20200507,H00015,上证红利全收益指数,4004.77
20200508,H00015,上证红利全收益指数,4026.67
20200511,H00015,上证红利全收益指数,4024.01
20200512,H00015,上证红利全收益指数,4000.66
20200513,H00015,上证红利全收益指数,4009.87
20200514,H00015,上证红利全收益指数,3967.87
20200515,H00015,上证红利全收益指数,3956.44
20200518,H00015,上证红利全收益指数,3954.16
20200519,H00015,上证红利全收益指数,3974.3
20200520,H00015,上证红利全收益指数,3949.18
20200521,H00015,上证红利全收益指数,3930.16
20200522,H00015,上证红利全收益指数,3863.37
20200525,H00015,上证红利全收益指数,3879.38
20200526,H00015,上证红利全收益指数,3894.61
20200527,H00015,上证红利全收益指数,3920.27
20200528,H00015,上证红利全收益指数,3924.21
20200529,H00015,上证红利全收益指数,3895.9
20200601,H00015,上证红利全收益指数,3970.21
20200602,H00015,上证红利全收益指数,3991.85
20200603,H00015,上证红利全收益指数,4002.05
20200604,H00015,上证红利全收益指数,4014.2
20200605,H00015,上证红利全收益指数,3986.39
20200608,H00015,上证红利全收益指数,4011.66
20200609,H00015,上证红利全收益指数,4020.49
20200610,H00015,上证红利全收益指数,3998.8
20200611,H00015,上证红利全收益指数,3966.95
20200612,H00015,上证红利全收益指数,3967.39
20200615,H00015,上证红利全收益指数,3931.98
20200616,H00015,上证红利全收益指数,3992.57
20200617,H00015,上证红利全收益指数,4004.37
20200618,H00015,上证红利全收益指数,4041.25
20200619,H00015,上证红利全收益指数,4030.76
20200622,H00015,上证红利全收益指数,4007.81
20200623,H00015,上证红利全收益指数,3987.85
20200624,H00015,上证红利全收益指数,3995.44
20200629,H00015,上证红利全收益指数,3971.96
20200630,H00015,上证红利全收益指数,4003.95
20200701,H00015,上证红利全收益指数,4070.24
20200702,H00015,上证红利全收益指数,4161.48
20200703,H00015,上证红利全收益指数,4217.9
20200706,H00015,上证红利全收益指数,4469.02
20200707,H00015,上证红利全收益指数,4443.54
20200708,H00015,上证红利全收益指数,4497.16
20200709,H00015,上证红利全收益指数,4538.84
20200710,H00015,上证红利全收益指数,4416.09
20200713,H00015,上证红利全收益指数,4522.15
20200714,H00015,上证红利全收益指数,4495.54
20200715,H00015,上证红利全收益指数,4412.76
20200716,H00015,上证红利全收益指数,4289.04
20200717,H00015,上证红利全收益指数,4285.13
20200720,H00015,上证红利全收益指数,4458.2
20200721,H00015,上证红利全收益指数,4442.45
20200722,H00015,上证红利全收益指数,4444.13
20200723,H00015,上证红利全收益指数,4389.04
20200724,H00015,上证红利全收益指数,4247.26
20200727,H00015,上证红利全收益指数,4239.49
20200728,H00015,上证红利全收益指数,4270.97
20200729,H00015,上证红利全收益指数,4331.1
20200730,H00015,上证红利全收益指数,4324.93
20200731,H00015,上证红利全收益指数,4362.65
20200803,H00015,上证红利全收益指数,4459.61
20200804,H00015,上证红利全收益指数,4454.15
20200805,H00015,上证红利全收益指数,4433.86
20200806,H00015,上证红利全收益指数,4457.42
20200807,H00015,上证红利全收益指数,4443.67
20200810,H00015,上证红利全收益指数,4496.86
20200811,H00015,上证红利全收益指数,4460.59
20200812,H00015,上证红利全收益指数,4448.16
20200813,H00015,上证红利全收益指数,4483.45
20200814,H00015,上证红利全收益指数,4509.17
20200817,H00015,上证红利全收益指数,4610.68
20200818,H00015,上证红利全收益指数,4614.81
20200819,H00015,上证红利全收益指数,4588.95
20200820,H00015,上证红利全收益指数,4561.43
20200821,H00015,上证红利全收益指数,4561.47
20200824,H00015,上证红利全收益指数,4567.23
20200825,H00015,上证红利全收益指数,4550.96
20200826,H00015,上证红利全收益指数,4476.25
20200827,H00015,上证红利全收益指数,4490.44
20200828,H00015,上证红利全收益指数,4552.36
20200831,H00015,上证红利全收益指数,4523.17
20200901,H00015,上证红利全收益指数,4526.33
20200902,H00015,上证红利全收益指数,4525.54
20200903,H00015,上证红利全收益指数,4505.65
20200904,H00015,上证红利全收益指数,4475.16
20200907,H00015,上证红利全收益指数,4455.58
20200908,H00015,上证红利全收益指数,4483.62
20200909,H00015,上证红利全收益指数,4445.97
20200910,H00015,上证红利全收益指数,4414.63
20200911,H00015,上证红利全收益指数,4410.23
20200914,H00015,上证红利全收益指数,4422.95
20200915,H00015,上证红利全收益指数,4432.96
20200916,H00015,上证红利全收益指数,4441.65
20200917,H00015,上证红利全收益指数,4445.76
20200918,H00015,上证红利全收益指数,4508.5
20200921,H00015,上证红利全收益指数,4486.03
20200922,H00015,上证红利全收益指数,4421.38
20200923,H00015,上证红利全收益指数,4427.5
20200924,H00015,上证红利全收益指数,4360.39
20200925,H00015,上证红利全收益指数,4344.43
20200928,H00015,上证红利全收益指数,4357.6
20200929,H00015,上证红利全收益指数,4356.37
20200930,H00015,上证红利全收益指数,4340.77
20201009,H00015,上证红利全收益指数,4405.41
20201012,H00015,上证红利全收益指数,4484.02
20201013,H00015,上证红利全收益指数,4470.69
20201014,H00015,上证红利全收益指数,4458.6
20201015,H00015,上证红利全收益指数,4436.08
20201016,H00015,上证红利全收益指数,4446.18
20201019,H00015,上证红利全收益指数,4425.66
20201020,H00015,上证红利全收益指数,4419.97
20201021,H00015,上证红利全收益指数,4419.22
20201022,H00015,上证红利全收益指数,4396.32
20201023,H00015,上证红利全收益指数,4381.01
20201026,H00015,上证红利全收益指数,4358.48
20201027,H00015,上证红利全收益指数,4346.83
20201028,H00015,上证红利全收益指数,4354.44
20201029,H00015,上证红利全收益指数,4387.39
20201030,H00015,上证红利全收益指数,4355.68
20201102,H00015,上证红利全收益指数,4381.66
20201103,H00015,上证红利全收益指数,4419.09
20201104,H00015,上证红利全收益指数,4458.6
20201105,H00015,上证红利全收益指数,4533.85
20201106,H00015,上证红利全收益指数,4571.29
20201109,H00015,上证红利全收益指数,4655.61
20201110,H00015,上证红利全收益指数,4629.87
20201111,H00015,上证红利全收益指数,4650.93
20201112,H00015,上证红利全收益指数,4684.55
20201113,H00015,上证红利全收益指数,4647.16
20201116,H00015,上证红利全收益指数,4738.16
20201117,H00015,上证红利全收益指数,4758.02
20201118,H00015,上证红利全收益指数,4781.16
20201119,H00015,上证红利全收益指数,4743.06
20201120,H00015,上证红利全收益指数,4773.36
20201123,H00015,上证红利全收益指数,4843.04
20201124,H00015,上证红利全收益指数,4829.41
20201125,H00015,上证红利全收益指数,4771.68
20201126,H00015,上证红利全收益指数,4768.54
20201127,H00015,上证红利全收益指数,4806.33
20201130,H00015,上证红利全收益指数,4739.85
20201201,H00015,上证红利全收益指数,4776.9
20201202,H00015,上证红利全收益指数,4770.2
20201203,H00015,上证红利全收益指数,4728.32
20201204,H00015,上证红利全收益指数,4705.79
20201207,H00015,上证红利全收益指数,4636.05
20201208,H00015,上证红利全收益指数,4625.22
20201209,H00015,上证红利全收益指数,4560.74
20201210,H00015,上证红利全收益指数,4562.16
20201211,H00015,上证红利全收益指数,4570.77
20201214,H00015,上证红利全收益指数,4513.9
20201215,H00015,上证红利全收益指数,4498.86
20201216,H00015,上证红利全收益指数,4493.04
20201217,H00015,上证红利全收益指数,4538.74
20201218,H00015,上证红利全收益指数,4572.68
20201221,H00015,上证红利全收益指数,4582.02
20201222,H00015,上证红利全收益指数,4472.79
20201223,H00015,上证红利全收益指数,4486.01
20201224,H00015,上证红利全收益指数,4461.2
20201225,H00015,上证红利全收益指数,4479.14
20201228,H00015,上证红利全收益指数,4457.13
20201229,H00015,上证红利全收益指数,4416.63
20201230,H00015,上证红利全收益指数,4426.51
20201231,H00015,上证红利全收益指数,4443.3
20210104,H00015,上证红利全收益指数,4440.61
20210105,H00015,上证红利全收益指数,4414.33
20210106,H00015,上证红利全收益指数,4418.58
20210107,H00015,上证红利全收益指数,4398.38
20210108,H00015,上证红利全收益指数,4415.83
20210111,H00015,上证红利全收益指数,4357.89
20210112,H00015,上证红利全收益指数,4396.06
20210113,H00015,上证红利全收益指数,4405.31
20210114,H00015,上证红利全收益指数,4399.49
20210115,H00015,上证红利全收益指数,4426.05
20210118,H00015,上证红利全收益指数,4454.88
20210119,H00015,上证红利全收益指数,4470.53
20210120,H00015,上证红利全收益指数,4456.78
20210121,H00015,上证红利全收益指数,4470.15
20210122,H00015,上证红利全收益指数,4418.82
20210125,H00015,上证红利全收益指数,4356.24
20210126,H00015,上证红利全收益指数,4342.63
20210127,H00015,上证红利全收益指数,4337.76
20210128,H00015,上证红利全收益指数,4289.79
20210129,H00015,上证红利全收益指数,4252.4
20210201,H00015,上证红利全收益指数,4288.26
20210202,H00015,上证红利全收益指数,4298.13
20210203,H00015,上证红利全收益指数,4259.4
20210204,H00015,上证红利全收益指数,4233.27
20210205,H00015,上证红利全收益指数,4264.74
20210208,H00015,上证红利全收益指数,4289.5
20210209,H00015,上证红利全收益指数,4317.86
20210210,H00015,上证红利全收益指数,4340.81
20210218,H00015,上证红利全收益指数,4467.22
20210219,H00015,上证红利全收益指数,4557.27
20210222,H00015,上证红利全收益指数,4625.45
20210223,H00015,上证红利全收益指数,4581.5
20210224,H00015,上证红利全收益指数,4524.81
20210225,H00015,上证红利全收益指数,4602.09
20210226,H00015,上证红利全收益指数,4502.83
20210301,H00015,上证红利全收益指数,4577.88
20210302,H00015,上证红利全收益指数,4542.15
20210303,H00015,上证红利全收益指数,4663.59
20210304,H00015,上证红利全收益指数,4653.19
20210305,H00015,上证红利全收益指数,4609.06
20210308,H00015,上证红利全收益指数,4579.74
20210309,H00015,上证红利全收益指数,4574.72
20210310,H00015,上证红利全收益指数,4537.5
20210311,H00015,上证红利全收益指数,4628.45
20210312,H00015,上证红利全收益指数,4674.4
20210315,H00015,上证红利全收益指数,4716.13
20210316,H00015,上证红利全收益指数,4727.64
20210317,H00015,上证红利全收益指数,4702.29
20210318,H00015,上证红利全收益指数,4700.11
20210319,H00015,上证红利全收益指数,4667.26
20210322,H00015,上证红利全收益指数,4719.95
20210323,H00015,上证红利全收益指数,4669.35
20210324,H00015,上证红利全收益指数,4589.63
20210325,H00015,上证红利全收益指数,4593.4
20210326,H00015,上证红利全收益指数,4654.17
20210329,H00015,上证红利全收益指数,4718.86
20210330,H00015,上证红利全收益指数,4712.23
20210331,H00015,上证红利全收益指数,4699.41
20210401,H00015,上证红利全收益指数,4734.07
20210402,H00015,上证红利全收益指数,4679.64
20210406,H00015,上证红利全收益指数,4696.32
20210407,H00015,上证红利全收益指数,4741.76
20210408,H00015,上证红利全收益指数,4734.73
20210409,H00015,上证红利全收益指数,4742.85
20210412,H00015,上证红利全收益指数,4748.24
20210413,H00015,上证红利全收益指数,4694.55
20210414,H00015,上证红利全收益指数,4715.95
20210415,H00015,上证红利全收益指数,4726.13
20210416,H00015,上证红利全收益指数,4793.78
20210419,H00015,上证红利全收益指数,4806.93
20210420,H00015,上证红利全收益指数,4791.24
20210421,H00015,上证红利全收益指数,4772.01
20210422,H00015,上证红利全收益指数,4785.29
20210423,H00015,上证红利全收益指数,4782.48
20210426,H00015,上证红利全收益指数,4755.65
20210427,H00015,上证红利全收益指数,4745.47
20210428,H00015,上证红利全收益指数,4756.3
20210429,H00015,上证红利全收益指数,4787.68
20210430,H00015,上证红利全收益指数,4727.78
20210506,H00015,上证红利全收益指数,4812.67
20210507,H00015,上证红利全收益指数,4857.19
20210510,H00015,上证红利全收益指数,4928.34
20210511,H00015,上证红利全收益指数,4882.54
20210512,H00015,上证红利全收益指数,4908.09
20210513,H00015,上证红利全收益指数,4826.97
20210514,H00015,上证红利全收益指数,4839.89
20210517,H00015,上证红利全收益指数,4825.28
20210518,H00015,上证红利全收益指数,4853.5
20210519,H00015,上证红利全收益指数,4813.63
20210520,H00015,上证红利全收益指数,4748.96
20210521,H00015,上证红利全收益指数,4779.09
20210524,H00015,上证红利全收益指数,4790.91
20210525,H00015,上证红利全收益指数,4862.59
20210526,H00015,上证红利全收益指数,4897.46
20210527,H00015,上证红利全收益指数,4913.42
20210528,H00015,上证红利全收益指数,4920.75
20210531,H00015,上证红利全收益指数,4950.9
20210601,H00015,上证红利全收益指数,5011.46
20210602,H00015,上证红利全收益指数,4976.75
20210603,H00015,上证红利全收益指数,5015.41
20210604,H00015,上证红利全收益指数,4980.36
20210607,H00015,上证红利全收益指数,4988.44
20210608,H00015,上证红利全收益指数,4946.08
20210609,H00015,上证红利全收益指数,4983.03
20210610,H00015,上证红利全收益指数,4993.59
20210611,H00015,上证红利全收益指数,5004.58
20210615,H00015,上证红利全收益指数,4977.59
20210616,H00015,上证红利全收益指数,4938.9
20210617,H00015,上证红利全收益指数,4941.54
20210618,H00015,上证红利全收益指数,4930.75
20210621,H00015,上证红利全收益指数,4943.12
20210622,H00015,上证红利全收益指数,5014.36
20210623,H00015,上证红利全收益指数,5109.75
20210624,H00015,上证红利全收益指数,5111.53
20210625,H00015,上证红利全收益指数,5150.52
20210628,H00015,上证红利全收益指数,5051.72
20210629,H00015,上证红利全收益指数,5014.33
20210630,H00015,上证红利全收益指数,5034.97
20210701,H00015,上证红利全收益指数,5024.64
20210702,H00015,上证红利全收益指数,4973.45
20210705,H00015,上证红利全收益指数,4987.79
20210706,H00015,上证红利全收益指数,4988.14
20210707,H00015,上证红利全收益指数,4988.31
20210708,H00015,上证红利全收益指数,4891.16
20210709,H00015,上证红利全收益指数,4938.7
20210712,H00015,上证红利全收益指数,4963.88
20210713,H00015,上证红利全收益指数,5015.33
20210714,H00015,上证红利全收益指数,5014.83
20210715,H00015,上证红利全收益指数,5087.03
20210716,H00015,上证红利全收益指数,5094.32
20210719,H00015,上证红利全收益指数,5063.31
20210720,H00015,上证红利全收益指数,5035.59
20210721,H00015,上证红利全收益指数,5025.69
20210722,H00015,上证红利全收益指数,5069.0
20210723,H00015,上证红利全收益指数,5023.96
20210726,H00015,上证红利全收益指数,4923.98
20210727,H00015,上证红利全收益指数,4820.96
20210728,H00015,上证红利全收益指数,4772.2
20210729,H00015,上证红利全收益指数,4808.4
20210730,H00015,上证红利全收益指数,4871.43
20210802,H00015,上证红利全收益指数,4823.55
20210803,H00015,上证红利全收益指数,4753.15
20210804,H00015,上证红利全收益指数,4812.29
20210805,H00015,上证红利全收益指数,4772.28
20210806,H00015,上证红利全收益指数,4799.05
20210809,H00015,上证红利全收益指数,4865.87
20210810,H00015,上证红利全收益指数,4874.05
20210811,H00015,上证红利全收益指数,4971.13
20210812,H00015,上证红利全收益指数,5030.91
20210813,H00015,上证红利全收益指数,5015.58
20210816,H00015,上证红利全收益指数,5029.99
20210817,H00015,上证红利全收益指数,4960.69
20210818,H00015,上证红利全收益指数,4990.82
20210819,H00015,上证红利全收益指数,4974.07
20210820,H00015,上证红利全收益指数,4998.88
20210823,H00015,上证红利全收益指数,5029.83
20210824,H00015,上证红利全收益指数,5069.62
20210825,H00015,上证红利全收益指数,5127.83
20210826,H00015,上证红利全收益指数,5198.76
20210827,H00015,上证红利全收益指数,5245.29
20210830,H00015,上证红利全收益指数,5286.46
20210831,H00015,上证红利全收益指数,5416.24
20210901,H00015,上证红利全收益指数,5404.34
20210902,H00015,上证红利全收益指数,5522.85
20210903,H00015,上证红利全收益指数,5506.77
20210906,H00015,上证红利全收益指数,5556.58
20210907,H00015,上证红利全收益指数,5695.02
20210908,H00015,上证红利全收益指数,5773.1
20210909,H00015,上证红利全收益指数,5928.58
20210910,H00015,上证红利全收益指数,5824.05
20210913,H00015,上证红利全收益指数,5959.75
20210914,H00015,上证红利全收益指数,5823.89
20210915,H00015,上证红利全收益指数,5793.19
20210916,H00015,上证红利全收益指数,5757.03
20210917,H00015,上证红利全收益指数,5623.64
20210922,H00015,上证红利全收益指数,5726.12
20210923,H00015,上证红利全收益指数,5692.77
20210924,H00015,上证红利全收益指数,5495.59
20210927,H00015,上证红利全收益指数,5349.41
20210928,H00015,上证红利全收益指数,5497.44
20210929,H00015,上证红利全收益指数,5321.59
20210930,H00015,上证红利全收益指数,5367.48
20211008,H00015,上证红利全收益指数,5344.38
20211011,H00015,上证红利全收益指数,5424.71
20211012,H00015,上证红利全收益指数,5350.82
20211013,H00015,上证红利全收益指数,5275.23
20211014,H00015,上证红利全收益指数,5244.3
20211015,H00015,上证红利全收益指数,5285.96
20211018,H00015,上证红利全收益指数,5377.4
20211019,H00015,上证红利全收益指数,5394.5
20211020,H00015,上证红利全收益指数,5274.3
20211021,H00015,上证红利全收益指数,5331.16
20211022,H00015,上证红利全收益指数,5211.22
20211025,H00015,上证红利全收益指数,5204.76
20211026,H00015,上证红利全收益指数,5164.41
20211027,H00015,上证红利全收益指数,5061.13
20211028,H00015,上证红利全收益指数,4930.47
20211029,H00015,上证红利全收益指数,4936.64
20211101,H00015,上证红利全收益指数,4953.85
20211102,H00015,上证红利全收益指数,4860.66
20211103,H00015,上证红利全收益指数,4938.36
20211104,H00015,上证红利全收益指数,4917.35
20211105,H00015,上证红利全收益指数,4834.37
20211108,H00015,上证红利全收益指数,4841.86
20211109,H00015,上证红利全收益指数,4817.48
20211110,H00015,上证红利全收益指数,4814.93
20211111,H00015,上证红利全收益指数,4896.04
20211112,H00015,上证红利全收益指数,4863.94
20211115,H00015,上证红利全收益指数,4877.2
20211116,H00015,上证红利全收益指数,4838.28
20211117,H00015,上证红利全收益指数,4857.57
20211118,H00015,上证红利全收益指数,4849.99
20211119,H00015,上证红利全收益指数,4920.47
20211122,H00015,上证红利全收益指数,4909.17
20211123,H00015,上证红利全收益指数,4936.59
20211124,H00015,上证红利全收益指数,4999.56
20211125,H00015,上证红利全收益指数,4971.61
20211126,H00015,上证红利全收益指数,4908.35
20211129,H00015,上证红利全收益指数,4856.63
20211130,H00015,上证红利全收益指数,4838.9
20211201,H00015,上证红利全收益指数,4908.78
20211202,H00015,上证红利全收益指数,4929.44
20211203,H00015,上证红利全收益指数,4989.34
20211206,H00015,上证红利全收益指数,4960.52
20211207,H00015,上证红利全收益指数,5012.19
20211208,H00015,上证红利全收益指数,4995.55
20211209,H00015,上证红利全收益指数,5010.73
20211210,H00015,上证红利全收益指数,4985.06
20211213,H00015,上证红利全收益指数,4988.87
20211214,H00015,上证红利全收益指数,4933.56
20211215,H00015,上证红利全收益指数,4942.86
20211216,H00015,上证红利全收益指数,5013.68
20211217,H00015,上证红利全收益指数,4985.16
20211220,H00015,上证红利全收益指数,4941.39
20211221,H00015,上证红利全收益指数,5024.83
20211222,H00015,上证红利全收益指数,5014.74
20211223,H00015,上证红利全收益指数,5023.07
20211224,H00015,上证红利全收益指数,5003.66
20211227,H00015,上证红利全收益指数,5025.61
20211228,H00015,上证红利全收益指数,4990.84
20211229,H00015,上证红利全收益指数,4968.56
20211230,H00015,上证红利全收益指数,4972.79
20211231,H00015,上证红利全收益指数,5031.99
20220104,H00015,上证红利全收益指数,5112.57
20220105,H00015,上证红利全收益指数,5088.95
20220106,H00015,上证红利全收益指数,5120.75
20220107,H00015,上证红利全收益指数,5121.03
20220110,H00015,上证红利全收益指数,5166.08
20220111,H00015,上证红利全收益指数,5207.65
20220112,H00015,上证红利全收益指数,5185.9
20220113,H00015,上证红利全收益指数,5172.37
20220114,H00015,上证红利全收益指数,5092.11
20220117,H00015,上证红利全收益指数,5100.21
20220118,H00015,上证红利全收益指数,5150.68
20220119,H00015,上证红利全收益指数,5170.19
20220120,H00015,上证红利全收益指数,5142.07
20220121,H00015,上证红利全收益指数,5120.98
20220124,H00015,上证红利全收益指数,5097.9
20220125,H00015,上证红利全收益指数,4936.53
20220126,H00015,上证红利全收益指数,4956.78
20220127,H00015,上证红利全收益指数,4914.09
20220128,H00015,上证红利全收益指数,4904.09
20220207,H00015,上证红利全收益指数,5035.32
20220208,H00015,上证红利全收益指数,5161.22
20220209,H00015,上证红利全收益指数,5174.79
20220210,H00015,上证红利全收益指数,5248.54
20220211,H00015,上证红利全收益指数,5243.95
20220214,H00015,上证红利全收益指数,5165.2
20220215,H00015,上证红利全收益指数,5139.32
20220216,H00015,上证红利全收益指数,5174.89
20220217,H00015,上证红利全收益指数,5150.71
20220218,H00015,上证红利全收益指数,5254.06
20220221,H00015,上证红利全收益指数,5282.26
20220222,H00015,上证红利全收益指数,5257.97
20220223,H00015,上证红利全收益指数,5234.39
20220224,H00015,上证红利全收益指数,5167.67
20220225,H00015,上证红利全收益指数,5146.64
20220228,H00015,上证红利全收益指数,5165.69
20220301,H00015,上证红利全收益指数,5219.31
20220302,H00015,上证红利全收益指数,5276.8
20220303,H00015,上证红利全收益指数,5343.34
20220304,H00015,上证红利全收益指数,5329.69
20220307,H00015,上证红利全收益指数,5282.52
20220308,H00015,上证红利全收益指数,5107.61
20220309,H00015,上证红利全收益指数,5061.76
20220310,H00015,上证红利全收益指数,5108.43
20220311,H00015,上证红利全收益指数,5163.12
20220314,H00015,上证红利全收益指数,5077.57
20220315,H00015,上证红利全收益指数,4775.91
20220316,H00015,上证红利全收益指数,4893.66
20220317,H00015,上证红利全收益指数,4953.16
20220318,H00015,上证红利全收益指数,5090.47
20220321,H00015,上证红利全收益指数,5119.73
20220322,H00015,上证红利全收益指数,5217.94
20220323,H00015,上证红利全收益指数,5207.68
20220324,H00015,上证红利全收益指数,5218.9
20220325,H00015,上证红利全收益指数,5222.39
20220328,H00015,上证红利全收益指数,5293.63
20220329,H00015,上证红利全收益指数,5301.85
20220330,H00015,上证红利全收益指数,5339.94
20220331,H00015,上证红利全收益指数,5410.94
20220401,H00015,上证红利全收益指数,5451.95
20220406,H00015,上证红利全收益指数,5543.21
20220407,H00015,上证红利全收益指数,5435.81
20220408,H00015,上证红利全收益指数,5481.91
20220411,H00015,上证红利全收益指数,5392.76
20220412,H00015,上证红利全收益指数,5387.28
20220413,H00015,上证红利全收益指数,5412.8
20220414,H00015,上证红利全收益指数,5517.07
20220415,H00015,上证红利全收益指数,5455.83
20220418,H00015,上证红利全收益指数,5334.84
20220419,H00015,上证红利全收益指数,5427.83
20220420,H00015,上证红利全收益指数,5251.57
20220421,H00015,上证红利全收益指数,5146.59
20220422,H00015,上证红利全收益指数,5218.31
20220425,H00015,上证红利全收益指数,4980.85
20220426,H00015,上证红利全收益指数,4918.38
20220427,H00015,上证红利全收益指数,4990.42
20220428,H00015,上证红利全收益指数,5070.99
20220429,H00015,上证红利全收益指数,5141.28
20220505,H00015,上证红利全收益指数,5123.35
20220506,H00015,上证红利全收益指数,4970.32
20220509,H00015,上证红利全收益指数,4967.84
20220510,H00015,上证红利全收益指数,4966.49
20220511,H00015,上证红利全收益指数,4964.25
20220512,H00015,上证红利全收益指数,4939.75
20220513,H00015,上证红利全收益指数,5051.77
20220516,H00015,上证红利全收益指数,5120.01
20220517,H00015,上证红利全收益指数,5116.13
20220518,H00015,上证红利全收益指数,5055.11
20220519,H00015,上证红利全收益指数,5067.67
20220520,H00015,上证红利全收益指数,5142.93
20220523,H00015,上证红利全收益指数,5149.32
20220524,H00015,上证红利全收益指数,5054.65
20220525,H00015,上证红利全收益指数,5118.96
20220526,H00015,上证红利全收益指数,5195.54
20220527,H00015,上证红利全收益指数,5192.75
20220530,H00015,上证红利全收益指数,5166.84
20220531,H00015,上证红利全收益指数,5170.66
20220601,H00015,上证红利全收益指数,5188.65
20220602,H00015,上证红利全收益指数,5145.5
20220606,H00015,上证红利全收益指数,5154.98
20220607,H00015,上证红利全收益指数,5182.01
20220608,H00015,上证红利全收益指数,5254.58
20220609,H00015,上证红利全收益指数,5265.9
20220610,H00015,上证红利全收益指数,5309.73
20220613,H00015,上证红利全收益指数,5224.2
20220614,H00015,上证红利全收益指数,5300.53
20220615,H00015,上证红利全收益指数,5296.54
20220616,H00015,上证红利全收益指数,5199.77
